"mu","clonalmutations","s1","t1","s2","t2","cellularity","freq1","freq2","scmuts1","scmuts2","weight"
14.033472011812595,316.2272717431095,0.6766425119519585,11.452314657355695,0.38052536307756024,9.087825961150264,0.6978195055259486,0.6763,0.1193,195.0,149.0,0.0014361754568496118
17.311039317512986,249.52139339686613,0.29174371999339394,6.334459167287956,0.37282932120564033,9.668043048480897,0.7353414877606245,0.5981,0.103,270.0,245.0,0.003532936438924011
13.344265457975059,315.7595661130852,0.5300578026175028,10.627283212563825,0.34658841178166455,10.194829273324553,0.7112722253552892,0.5675,0.0575,227.0,248.0,0.0027269680658384638
13.435153841602627,308.64995670649546,0.5790333014750072,10.227610180640179,0.9580406870849709,15.59671520875525,0.6898911461884771,0.6881,0.1082,193.0,156.0,0.0015787472885612959
16.24422846289324,302.3991926693981,0.6586884879169904,10.53528928563344,0.43385904913234347,8.58140819044573,0.7087832987718793,0.6613,0.2151,206.0,141.0,0.0024381648478189136
12.211128113192434,355.35512464287797,0.7028823962225025,12.754035335807748,0.17415498644987082,6.787666062670591,0.694187329232951,0.5641,0.068,195.0,142.0,0.004514022775733736
16.075176738014488,339.5416480266514,0.508475571920605,10.250978776641983,0.08990129038307086,4.731552989872677,0.6878549325222176,0.5701,0.0724,216.0,218.0,0.0033067127454623107
13.519029518791832,305.84257513402343,0.5418634614175768,9.838841149931618,0.2410368838483566,6.690722888405115,0.700506081983684,0.6643,0.1208,204.0,150.0,0.0021315485924252218
17.01567100220879,271.13104093034474,0.5155460783212237,9.807928974943806,0.631030766101537,12.987413582181059,0.6954732220955804,0.6379,0.0979,249.0,221.0,0.0035069659929077824
14.883846294391589,323.96777350127076,0.45043993360382667,9.054139998517893,0.506523254888862,12.058977953906497,0.701263366171672,0.631,0.0655,200.0,252.0,0.0020412209826859667
16.68966069461657,322.80994143999357,0.3969034008360457,8.373373986941637,0.05414661934828043,3.4893759655487218,0.6863219311059202,0.5891,0.0837,213.0,204.0,0.001868148440539775
15.447029476619107,290.0352807768865,0.5459682390995475,10.001221932671235,0.2486137081249169,7.152635489969364,0.6899580725863628,0.6669,0.1012,214.0,252.0,0.002432274755629183
16.688365267953767,237.6523128287375,0.47662206783378375,9.627601324990435,0.2180161534958646,7.4663725022079355,0.7186309304608406,0.5977,0.0719,319.0,201.0,0.0036086311781904916
14.13533323607547,285.78528609988814,0.40113305412261113,8.301895645671157,0.23659256759984337,7.128170718700182,0.7111545259681527,0.5888,0.1147,250.0,183.0,0.0030376944422396655
13.208705716367543,355.9873768345829,0.8430345545338496,13.966976235966047,0.2750608280978768,8.23276644485717,0.7039856057155203,0.5886,0.0912,189.0,237.0,0.00318793516450795
15.346306739593215,313.23979273394286,0.3310764742398126,7.205046113018252,0.5370221165215682,12.093527973782535,0.7050154491664801,0.5788,0.1026,224.0,209.0,0.0019190816331203142
14.766217035378416,350.5886561064166,0.4923778517798726,9.963370501509646,0.29626927545041626,9.230602401139521,0.6988482227743869,0.5892,0.0592,212.0,218.0,0.002022133461519539
13.79315039488791,329.1642047703621,0.4299351166570334,9.156079613817225,0.2466054938080793,8.1624267864309,0.6918899329916056,0.5544,0.0737,203.0,205.0,0.002064617282944464
16.17964404144837,275.2662954082632,0.5112084963665393,9.822745188576324,0.1833408625511145,6.568139039173467,0.6925897190781092,0.6487,0.0696,228.0,196.0,0.0020147580036016075
16.042719132732877,323.99154518469857,0.6814683178495513,12.161898414056973,0.31084103103279315,9.104334980801953,0.6993557120612979,0.6239,0.0696,186.0,283.0,0.001660235662562365
15.549212405036506,357.5141052944038,0.3116774736202745,6.77542009322674,0.31612733052336034,9.512504300298158,0.6936824713392888,0.6233,0.0554,191.0,190.0,0.002450163685507014
19.45283340998106,331.30870184185426,0.3681095143164419,7.770248626413414,0.3133084239067799,8.69729548025935,0.6798363434291516,0.5928,0.1035,172.0,129.0,0.022117825062658067
13.079059698431973,280.7714589821464,0.5273940043863745,10.197825394025967,0.4176960634640739,10.969965404017167,0.699025732173802,0.6341,0.0587,242.0,178.0,0.0021422854389959393
14.337623472517606,295.3520657558449,0.5014003699579919,9.833294441474104,1.0726530151077904,17.178775244953545,0.7155235803826973,0.6136,0.0849,232.0,206.0,0.0017698420745062332
13.315478214012188,289.0187306679462,0.4591040873094835,8.755982749057464,0.4445668975567373,10.056149383136695,0.7029788411365676,0.6357,0.1381,248.0,177.0,0.0013855639240004194
13.462181298917496,342.2524041634676,0.6110514346336476,11.169903392786255,0.3904248303920389,10.15182150961126,0.683224003919089,0.6408,0.0776,193.0,175.0,0.0035306931086455887
16.62341985517564,280.2370260161518,0.5457851012192164,10.883485032474539,0.15034784526670023,6.674320486749035,0.7223998941888629,0.564,0.0518,231.0,295.0,0.003454132888291356
13.323553012721385,305.0849595806102,0.44596705070462733,9.399860788285105,0.15963738157934587,6.801103463697938,0.7250008006783102,0.5693,0.0538,251.0,261.0,0.0028861527243048244
16.370892086654198,277.2902136991847,0.5538504063989705,9.21357468237977,0.4675435170725125,7.539187872436996,0.7159788645787057,0.9176,0.5674,63.0,223.0,0.004642872453471437
12.7557780569342,347.80116198019266,0.5565542656007664,11.155991291473448,0.3091609313501382,9.176718596160896,0.6882692338326513,0.5152,0.0888,212.0,193.0,0.002027746947535894
14.139017789862567,341.1149644034664,0.6513872863378379,11.87079060725545,0.20888112501099212,7.126096145562657,0.6936559501518998,0.6078,0.0774,189.0,155.0,0.0034423448432385206
17.445974476359247,294.2363088955986,0.41159723243315227,9.17335008201299,0.17430252725987008,6.8992372958107495,0.7113797827484769,0.498,0.0743,247.0,257.0,0.0021776160873953434
16.404184368005186,356.31450160634523,0.3749613595920312,8.049877661917675,0.46629199254537085,11.040067865210887,0.6990452115635158,0.557,0.1184,193.0,100.0,0.0028637606746307895
